x,y,t
4.781350702221635274e+00,-4.923731721961308594e-01,1.506932580348206985e-01
6.699741067560522012e+00,8.100918967538066617e-01,3.256175103436975249e+00
1.225558344339770844e+00,-1.370941103100839165e+00,4.620760648256242220e+00
1.648910090162928999e+00,-8.009589612757261889e-01,1.681065165028122088e+00
1.740453595972432765e+00,-5.699903248360644881e-01,1.159215149757258256e+00
2.632506029091793209e+00,-9.746805640571727380e-01,5.616548471665568698e+00
2.430411761811762439e+00,1.125535685379163375e+00,3.000131049822131413e+00
4.068392883528298754e+00,2.411869688140719781e-01,1.742740387287950110e+00
4.713571592779548070e+00,1.407417879272943484e+00,3.407630734109973858e+00
4.095061708960512803e+00,1.033155792195822986e+00,1.160140440152030994e+00
7.887126145281338374e+00,-1.722426436234897107e+00,4.144588338684771500e-01
7.563263960834079924e+00,-1.167074541926876208e+00,5.913133333468609365e+00
3.196552277627397576e+00,-5.419790371321480116e-01,3.337913106766827287e+00
2.787745010072236962e+00,9.475326418079772495e-01,5.954860609639577973e+00
3.409744023411506841e+00,2.553242577837213645e-01,4.012272668727701941e+00
2.160833512242614329e+00,1.849600927665635552e+00,6.363921146825131103e+00
3.256687602316577390e+00,-1.359040665754055244e+00,2.497987213603081624e+00
5.551184708147800073e+00,1.109223605887567299e+00,1.581833995562623052e+00
4.939055231357656339e+00,2.723097481351577365e-01,2.394057066875683759e+00
4.109872673824865430e+00,1.556135581080261954e+00,1.723209127707832078e-01
6.395378834810177437e+00,9.803731397014403548e-01,4.883897749702519331e-01
4.530707309669914196e+00,-1.774857951351319851e+00,2.294575149967681860e+00
2.209613978760318620e+00,-1.109883058816323764e+00,2.580966279230493043e+00
1.131034699485075290e+00,1.027632306288500885e+00,4.732280939261596098e-01
7.649753036901616454e+00,2.403756131504857230e-01,2.828991964551613947e+00
5.578491114143396601e+00,-2.759325680837441119e-01,1.415172985533688976e+00
2.243969754374728343e+00,1.899552818836863999e+00,3.400785869764453739e+00
2.531018116878490432e+00,1.767238704400904581e+00,5.482766514247092715e+00
6.157946052300152573e+00,1.400728710990907455e+00,3.658368922401667334e+00
1.890093851896746280e+00,-1.957114552060755575e+00,3.692307550831452012e+00
5.568422277892267402e+00,-1.688575191860905100e+00,3.607877513775401113e+00
1.548474566100679128e+00,-8.090291777928109163e-01,2.497116142498795099e+00
5.294176189779910224e+00,-1.093440250278475467e+00,2.567336014509049136e+00
3.028603093679880676e+00,1.405455653102413383e+00,4.247440598033387360e+00
1.668244838228835736e+00,1.409298983419422058e+00,5.168023961220288953e+00
5.534715992279785723e+00,-8.785377862369965207e-01,4.733756181417184905e+00
5.849342218983275998e+00,-4.400324596878109062e-01,3.245479358957956251e+00
6.706394946312804528e+00,-2.057139683122524154e-01,1.127047322664077367e+00
2.184801008017885238e+00,7.286032649980844766e-01,5.853092725466497726e+00
4.885048191835359432e+00,-6.763362757433291073e-01,5.453213309441836465e+00
4.936585010214596281e+00,-8.562963611739782266e-02,6.861858047778064851e+00
4.251941763355471693e+00,-2.949821687317255581e-01,6.620544656232226544e+00
7.279415682417369915e+00,-1.101146284161213185e+00,4.675581515764870133e+00
3.860425258248452618e+00,1.623616435797481383e+00,6.831084115288655667e+00
7.619584843985784062e+00,-1.810930063622878006e+00,2.468125595992114896e+00
6.228110817491236517e+00,8.046196720847564876e-01,6.581051741966186697e+00
7.976274062144665500e+00,9.285542441402339087e-01,1.624263905548001041e+00
4.975662858812082590e+00,-7.238231864480604294e-01,6.604382676687527542e+00
4.395377851819260329e+00,-1.734010396009070476e+00,1.344944904450744882e+00
4.565346635064784664e+00,6.288948007446344413e-01,6.440626085689418190e+00
7.745431186619894603e+00,-1.457968638700004593e+00,4.915822352001876894e+00
1.759693491576612701e+00,2.604882575165596847e-01,5.941904441429578299e+00
6.331866751794294146e+00,-1.315331916394159251e+00,2.617888671451429783e+00
7.997909579780797529e+00,1.251145387969056610e+00,2.084893762416004215e+00
5.733926607025136235e+00,1.665414145784199107e+00,3.822862560529565190e+00
4.303403949952855356e+00,1.587450875855767496e+00,1.630188758117939507e+00
2.827715443095169867e+00,2.711620125139533322e-01,4.901173286404604923e+00
4.902935271303171305e+00,1.725818561165991305e+00,1.426097754375631022e+00
3.030339275188877135e+00,-1.198269687467612421e+00,2.526424876493387206e+00
1.285595289060569080e+00,-1.567485157381290684e+00,1.414679962313262873e+00
4.679015476752411473e+00,-1.345443415061426062e+00,2.910213008243843547e+00
7.903493976024194012e+00,6.124138453607086419e-02,3.493283282962900138e+00
4.741884948240180364e+00,2.396868534188270061e-01,5.948713125045445693e+00
1.225453248293030484e+00,1.440099777067658682e+00,6.581972409546703595e-01
4.652694871779260666e+00,-1.678038000980554667e+00,5.353253492391057300e+00
1.394427529789837417e+00,-1.987547332338910344e+00,6.922013631472048623e+00
7.605116971116333779e+00,1.241112151216844151e+00,4.596816159701701210e+00
6.805249772827203003e+00,-1.982432791009557604e+00,5.271529320214975556e+00
2.029171496274817077e+00,8.714735585653810013e-01,6.245696459673422574e+00
4.580058187159370853e+00,1.098340234698039986e+00,5.698344562911895395e+00
7.419645851944983050e+00,1.862530269877411548e+00,1.925651361130793937e+00
5.747799267575592452e+00,-5.055699194938663155e-01,2.627753457139846205e+00
5.290000504921732905e+00,-1.775015464530542708e-01,1.561399241778324676e+00
2.181325918279199971e+00,1.238654090702620003e+00,1.597221878206781742e+00
3.577035808063057765e+00,-1.146893923398340398e+00,2.311147913910811091e+00
5.348026712881889466e+00,-1.888314661758756507e-01,7.136165869899313563e-01
4.022583351782215821e+00,-1.345034655444171445e+00,4.422219696049602078e+00
3.678576685219528297e+00,-2.086843530229653965e-01,5.955217068093798360e+00
5.814416775213278044e+00,4.300156450093788330e-01,2.543941857752778812e+00
5.964657723323244731e+00,-8.628754589957803312e-01,1.496732400053487844e+00
5.379501485231222624e+00,-3.909293977278953669e-01,1.830936581928939599e+00
4.395492322726803458e+00,3.213112513089644295e-02,5.080008691451976865e+00
2.802672751169757781e+00,-1.158676736419664177e+00,1.192336799700563832e+00
1.162538789914076442e+00,-1.058297291713438781e+00,6.058769575623996317e+00
3.210206349596416597e+00,-8.800436490706107229e-01,2.665555195926235132e+00
7.121207394006804137e+00,1.126041272965224049e+00,5.349880648715264364e+00
3.857586476706276191e+00,-1.228347064806421418e+00,3.655931367461219494e+00
6.829189434032038264e+00,1.355774555475401932e-01,5.236537273065365206e+00
4.302004140104966012e+00,-1.636520123729501286e-01,6.899182679289501685e+00
1.424467036378484375e+00,1.885671456285526570e+00,2.620977616443669334e-01
7.024811402661377713e+00,9.528531298925644322e-01,1.733879712395081318e+00
3.226750168524701756e+00,-1.430021425127596668e+00,6.044676393534290426e+00
2.777747213322803610e+00,-9.011054155506657004e-01,6.479821380810259157e+00
1.799168736095923204e+00,5.463493424798397946e-01,5.389116410547414304e+00
4.415841193398861719e+00,1.694978593602221917e+00,3.777280980959089041e-01
2.960085108257173747e+00,-3.888598580535242988e-01,1.675751933390110082e+00
4.469746746837344631e+00,-7.093822547281045665e-01,4.246760313831008382e-01
7.401615426024635624e+00,-1.981788873266135731e+00,1.825139642083949632e+00
1.516253833618700586e+00,6.174298238674214012e-01,6.536980614092143149e+00
4.642948036197513950e+00,-1.834089615982975374e+00,1.656478493104275529e+00
7.232771846194482990e+00,-7.376128416649052610e-02,4.141448903178162944e+00
6.960419091896670629e+00,-1.108516262160944343e+00,2.419705852014836456e+00
1.074346490675790688e+00,6.548573519549916178e-01,4.065192867679989774e+00
7.425037120835815685e+00,-1.835190569922633408e+00,2.257223571059153944e+00
1.449560678461408347e+00,3.249041106187515737e-01,4.862873826308207192e+00
3.006453031160681633e+00,-9.023393807509694220e-01,5.118257359849806676e+00
6.725461032987499976e+00,-1.549215390496306632e+00,2.192573276677396432e-01
5.093486859395604860e+00,-1.850541314915234992e-01,1.027414188396026606e+00
7.298483879636430416e+00,1.239987248790917818e+00,6.379068750777179275e+00
6.050284702017372673e+00,1.475792907481201510e-01,1.220979141887544861e+00
7.624717111407056436e+00,1.374641815067222161e+00,4.585784509973535705e+00
3.289916528135535145e+00,-1.231418904830382743e+00,5.661231064313373196e+00
4.334854284599327201e+00,-9.470730558088464868e-01,3.896325739065976457e+00
4.174139419690683361e+00,9.984918411315790721e-01,2.242009312458907111e+00
1.653506583279586550e+00,-4.134159585910257562e-01,2.245682133220686438e+00
4.320412361043548977e+00,-9.038221578567737780e-01,6.959863878701836981e+00
4.768129544938826569e+00,-1.335785336495930675e+00,2.300963772266076290e+00
1.265591830130993856e+00,6.845912837904970516e-01,3.076288891075492860e+00
3.007126468333238378e+00,-3.073741762083548323e-02,6.894564026850300564e+00
3.783731433966528002e+00,1.308744756840730883e+00,4.638405914326043877e+00
2.335176401829309523e+00,3.510320072098407351e-01,3.893885835667140860e+00
3.701226840646594241e+00,1.824142194406404460e+00,4.919956876245353605e+00
2.802418275983733942e+00,-4.824100941507021290e-01,1.862462394775801888e+00
6.570998929710173186e+00,7.451688726615151026e-01,5.402681034241759939e+00
4.091742823356234737e+00,2.668333896158729956e-01,4.636373318134319632e+00
4.378761411006024673e+00,-1.127359471635616117e-01,1.269230798835773166e+00
1.041073742314134964e+00,-4.773862692637633742e-01,6.275642246895118959e-01
1.517912730576665536e+00,8.881013037695391077e-01,7.898522490354822345e-01
5.972177619556747530e+00,-1.969303989625021956e-01,6.250255389164562914e+00
5.385560602513234763e+00,-3.643085709589488630e-02,3.144353582744858322e+00
5.894767288855453202e+00,3.657549511131206188e-01,2.107816901878217131e+00
3.307743036684675619e+00,1.060100199014428757e+00,6.272988073405383780e+00
5.951508382263326347e+00,-1.607885053391608920e+00,3.781794809919112321e+00
2.003590685468424226e+00,5.881314984068586327e-02,6.269518185628261797e+00
7.099904220783468389e+00,-1.915957466715993096e+00,1.004676138913061845e+00
3.931535664346749392e+00,6.731136797646630754e-01,3.748236323250788260e+00
6.188187864486613066e+00,-1.579607122777972883e-01,3.460376705382681273e+00
5.058249891814606158e+00,-4.899723834363509667e-01,1.547318366386813526e+00
2.074428451603734569e+00,7.970993489219280193e-02,2.318625394780880367e+00
2.414105809335655550e+00,-1.221183551869472250e+00,6.025655793610962263e+00
4.515712163826754555e+00,-9.991129455110385749e-01,6.050824976567572122e+00
5.819440255077370949e+00,1.776638260003865266e+00,2.359843254924300471e+00
4.038064687968554445e+00,-1.050531467488285298e+00,4.997553338345908536e+00
7.311202701155494310e+00,5.906131475797145036e-01,4.361919102102233659e+00
4.435001012703827072e+00,-1.714887545425983983e+00,3.435440752657029417e+00
3.985040723366854998e+00,-3.329045312717648919e-01,1.212969493259009601e-01
1.683441682591402699e+00,-1.627608886127087651e-01,1.110056615785679490e+00
3.958561151790076948e+00,1.317814189677003256e+00,3.009821554407426270e+00
1.330708808812983701e+00,-5.519232784844891881e-01,3.806986286367012307e-01
3.266122542746336066e+00,5.403776515872840136e-01,5.472929268593227370e+00
7.389639319409766927e+00,1.761032309587991396e+00,6.199017482929879641e+00
4.316716847283477598e+00,-1.415814111756432236e+00,5.740969000822288670e+00
7.033037521194200004e+00,-1.127724287583778739e+00,5.054503861339754600e+00
5.752177400137441943e+00,8.736824828889915295e-01,2.611581526820751176e+00
4.228518966603759921e+00,-3.096045651874237414e-01,1.934115475905493486e+00
4.762797360834948535e+00,-1.626508348156050054e+00,1.299584389287292696e-01
3.401683093584396911e+00,-5.038639858844748964e-01,3.148316805721239620e-01
6.805995843091322328e+00,-1.020290275735621588e+00,3.468484342624298389e+00
4.726353803963230682e+00,1.152123204631789744e+00,6.187457037422511519e+00
1.461647528427388654e+00,2.955859633641497730e-01,6.259918538641755514e-01
5.016416673339672450e+00,-1.887234443274411255e+00,3.416498355674201015e+00
7.326039465516810623e+00,1.730116027566802828e+00,6.591000168508578838e+00
4.180118577461557905e+00,-6.087496851809897080e-01,2.133148180944465899e+00
4.501790215032256626e+00,-1.618067972529831255e+00,4.560665825658543504e+00
2.859964151033201674e+00,-9.415286208556743475e-01,1.813779987051968856e+00
4.967473725828678077e+00,-4.973243396563171714e-01,2.608509121712176082e+00
2.109773286481214427e+00,1.864544050185279023e+00,6.548303939651234806e+00
6.507810729140183881e+00,-1.944009381084271126e+00,4.762616874115345178e-01
2.520853062287923940e+00,2.105114373118865956e-01,3.753529120872452385e+00
4.180894865752190270e+00,2.636968808130593089e-01,9.041042477201710614e-01
7.324591216216692402e+00,-1.672048577384299684e-01,1.720696995805371721e+00
3.880641044416357488e+00,-3.050801743991220505e-01,2.622200202463060403e+00
5.976019477058683194e+00,7.685950382138417858e-01,3.130353861310843477e+00
6.596053398988018124e+00,-9.403744170062022789e-02,4.900221561077092503e+00
6.983250487212763424e+00,9.929064412733765721e-01,1.221252445851086943e+00
7.209679369690370265e+00,1.176285744863692972e+00,5.841914631068426900e+00
7.216539037019099823e+00,3.973421645354342502e-01,6.799069700481852330e+00
5.484558467390331593e+00,2.513509681238805804e-01,4.456003484237467838e+00
1.754162295148782080e+00,8.316710752567235687e-01,3.166703294785340628e+00
7.891189604682796954e+00,7.927507891227940640e-01,6.509734546509617026e+00
7.773310646847333416e+00,-1.874272232975182639e+00,6.096960614959559877e+00
1.906486696463880914e+00,7.012415689385247397e-01,1.568137638075469020e+00
7.350348349709213025e+00,7.858866910460320376e-01,4.650517513925941593e+00
7.692418387720215911e+00,1.671645146018052586e+00,6.973913675210776653e+00
3.894025790013237565e+00,-4.995920596318534912e-01,6.293116874406011085e+00
3.093925617264621231e+00,-4.824808755479743638e-01,1.963101229281754900e+00
6.219104426087934456e+00,7.478812845913513918e-01,2.831733904810832314e+00
6.580158579668387020e+00,-5.867670292567308543e-01,6.127864109034814710e+00
6.918388794336866710e+00,1.653995945618055519e+00,1.991578282132539623e+00
3.661117548712035763e+00,1.887691942963412473e+00,4.946994071340794719e+00
4.700193667672877496e+00,-3.458234355374467661e-01,2.286083734381162635e+00
5.018389399869550793e+00,1.439112167319087199e+00,5.763064581880949611e+00
1.342805911401954155e+00,-9.198443134906524321e-01,2.728198239218218468e+00
1.042919308796271372e+00,1.456492916003440552e+00,6.890452383361306943e+00
2.167050484219314122e+00,-5.636352351531974669e-01,5.501531713744374663e+00
4.338732791988162418e+00,8.013105217417582082e-02,2.788175999900439628e+00
3.694005791992373222e+00,2.967897326370891875e-01,6.449091741712989823e+00
1.730873705367381721e+00,8.374098564423171354e-03,5.659172322326603499e+00
7.858089596890559747e+00,-1.954094913663237065e+00,2.455042997124796678e+00
6.395243910426551714e+00,1.886765489380151983e+00,6.367533051849616932e+00
1.538567392798258826e+00,-9.821464521603484599e-01,3.284158559162109192e+00
6.152310578863256829e+00,-7.801251775515476439e-01,1.682694273689255393e+00
7.545068893270935106e+00,-2.545912228222046991e-01,3.563243178339264183e+00
4.039589271697163753e+00,3.345291728025121536e-01,5.646784987709530412e+00
6.267308257237432123e+00,1.684588962749424379e+00,1.888548826733231767e+00
5.222470620566157962e+00,-1.480833044987683422e+00,3.659659476610958251e+00
2.822179125457721760e+00,1.716004469193645132e+00,6.118291250374653600e+00
1.087550141906983070e+00,-1.616980377791035206e+00,4.892059296153533410e+00
5.015839665584929108e+00,-1.121203619620269709e+00,3.404940452386120420e+00
2.423627239348649987e+00,5.508191401340178928e-02,6.736349585643666593e+00
6.262607703532837355e+00,-1.370242305468947208e+00,3.552576786653584229e+00
6.182800851193664293e+00,9.934493154203658527e-01,3.382063747613010651e+00
4.218982888156878275e+00,1.604241387002728114e+00,6.584454341380117093e-01
5.469476019498498154e+00,1.152599771438658216e+00,3.489119308829065069e+00
4.116154022267782153e+00,-1.427075711987972895e+00,6.332930158804797038e+00
3.670488513703603406e+00,-1.763734489972027752e+00,1.836251205279057830e+00
4.738691338320180080e+00,-1.898454289049029242e+00,6.485643025107723503e+00
6.715611303604386073e+00,-1.925625289630714665e+00,5.476087791289388385e+00
4.736221865383344110e+00,-1.097449972521635786e-01,6.893091312277350724e+00
3.560206993828187727e+00,2.801259563271187858e-01,2.878229747006546990e+00
6.031868687859876843e+00,4.899233862925562732e-01,1.722050624082107850e+00
5.686320274562325139e+00,-1.949100872624024650e+00,6.668901021506331794e+00
5.532898702181700656e+00,-1.074508936255211378e+00,1.687018122068151271e-01
4.104617077281053739e+00,1.093070825936442336e+00,1.865550018744366545e+00
1.003705863902056628e+00,-1.125443692412932961e-01,1.225541091110921688e+00
6.049764190736671488e+00,-1.167130913420691751e+00,1.713819440796618077e+00
6.927484194326668288e+00,1.312009515614046329e+00,1.969487738423355783e+00
5.242609505447433094e+00,5.156580045554837177e-01,6.526820554891820336e+00
7.678913812082424961e+00,6.003226704849278228e-01,1.756212510212039835e+00
6.048068904456249228e+00,-1.442604234539994756e+00,2.196112883066650756e+00
7.611414929223959902e+00,1.492015623435599014e+00,5.660917104265918987e+00
2.789114022499479262e+00,-1.494415804292568151e+00,4.014459251851405064e+00
2.657092567828792440e+00,-1.494756906094065751e+00,1.105636450071042276e+00
6.707469233410130016e+00,-4.597403946456730672e-01,6.515288262628109450e-01
7.943124877118756366e+00,-8.017522447895339965e-01,2.290137955753807741e+00
2.848429496670298988e+00,-1.258886455424188533e-01,3.124557009207272973e+00
5.086061693541887863e+00,1.341882485496141530e+00,4.605331089707874526e+00
4.274285983707193814e+00,9.826005567782751804e-01,6.245274931261191043e+00
1.112858345248510350e+00,-1.979928981631284390e+00,3.314140231127313374e+00
6.552606876978479988e+00,1.681439092984570394e+00,3.276904181552478423e+00
2.234171292116312824e+00,-1.401735210970054268e+00,5.728784839436567466e+00
3.929202568897650405e+00,1.021529218074554990e+00,3.463957806031514597e+00
5.638063084785344792e+00,1.456200331333416642e+00,5.616588406052270166e+00
2.274865684432504587e+00,-1.144321488763896610e+00,6.112574780643451611e+00
6.014666541521548560e+00,1.987912465993115774e-01,4.615902665274179029e+00
1.661045337770279406e+00,3.317932225145145964e-01,9.819522540866547633e-01
5.320115100669054797e+00,2.344048873071704620e-01,2.299644851993124739e+00
6.283010613913262432e+00,4.055377459867912648e-01,2.339749893703733541e+00
7.517980169899380449e+00,9.760525411128107010e-02,3.657283432689399927e-01
2.866112108390701962e+00,-1.791476541176975079e+00,4.782367555599710052e+00
5.265233359840175709e+00,-1.784054604744028882e+00,2.865886895023627812e+00
6.367783486629549294e+00,-9.625570333056292505e-01,3.844450621334505325e+00
3.500458510961058867e+00,-3.643070384738194001e-01,3.261557465014272239e+00
6.521467259120081295e+00,2.695574294568352514e-01,6.563149831784292232e+00
7.171985884372205078e+00,9.603390843471268923e-01,2.573634464847466274e-01
6.963897935817024987e+00,1.771831007853990059e+00,2.679659676268815183e+00
1.256779543154591838e+00,-6.501681215743149167e-02,6.815554527364916737e+00
7.580778767882006441e+00,-1.438248990705278452e+00,5.494488089599390612e+00
2.506004051492184193e+00,1.728057316370593455e+00,2.645569016834912190e+00
2.151478221866391927e+00,-1.259227227649293290e-01,6.811922057348035686e+00
6.183105157959749576e+00,-4.008178365650323371e-01,4.479717239459825251e+00
3.963587264736488258e+00,1.227113220447712205e+00,4.737536873468346066e+00
5.128406908037164591e+00,1.148167152895901211e+00,6.797727179153484123e+00
5.736210888584468037e+00,2.637775464083862431e-01,2.996125340587797670e+00
2.744963797771744929e+00,-1.187619169263174346e+00,6.630116040936320232e+00
5.692004652344119009e+00,4.910886937091847315e-01,3.129507727805447281e-02
2.822841492884195169e+00,4.498827828404077245e-01,2.100108545183100528e+00
2.647553734312631857e+00,-2.470946816089147902e-02,3.761708595743453731e+00
4.024467525827115644e+00,-6.585745529887185867e-01,1.539547346807060180e+00
3.611486940077623942e+00,-1.628343679129244048e+00,3.796656136796813019e+00
4.925702194447078242e+00,1.378441910156640304e+00,4.359574207886780961e+00
1.033459855670337380e+00,1.884259049811250808e+00,4.807707852494326195e-01
7.270041961688016308e+00,-8.239862522169585368e-01,6.555306565121355789e+00
4.415053089581720158e+00,1.863719807714547372e+00,2.567403372633478842e+00
7.614167201224662840e+00,-1.600500209022715836e+00,4.098461590479124617e+00
1.560927693729659005e+00,1.110048531429866703e+00,4.633296861841301961e+00
5.489051880437260778e+00,-4.135004574784932885e-01,4.231515658506271649e+00
6.222207074877421640e+00,-1.780180888002219408e+00,1.647835681587225931e+00
1.821760302853801416e+00,5.329477267612610092e-01,4.219594743212496724e+00
2.672743861397403720e+00,8.411365537001627146e-01,5.299076120807148627e+00
2.905789493239492760e+00,6.920761337961942594e-01,6.507241011939472131e+00
5.928725466461061799e+00,1.605107338670742845e+00,3.492760541411200625e-01
2.678430949896020596e+00,-1.188299717120971710e+00,9.985133469661805483e-01
2.301103583921079387e+00,4.225541596871114081e-01,1.250308010565963190e+00
7.032299733478275527e+00,8.279419728197927597e-01,2.529567462940701006e+00
5.454121738403942210e+00,1.992617353504858357e+00,3.340631350808627609e+00
5.869640631650745455e+00,1.728864291290286737e+00,3.494215423845149715e+00
4.536396920841076152e+00,-1.794488652867066047e+00,5.093007884073045055e+00
2.910183003689796877e+00,2.812668802050546368e-01,4.687801357177019845e+00
7.048283130222142923e+00,-4.624867790503048859e-01,3.047661680618120261e+00
1.513947012692206329e+00,1.488272268070383930e+00,6.402075781329852333e-01
1.057760312153194437e+00,-2.116879644724289911e-01,1.034008635602128745e+00
1.412806077538514948e+00,1.075466271257582651e+00,6.558569990889663970e+00
7.201884821996607400e+00,-1.438841290823253516e+00,6.858317252489692706e+00
7.992406746577024990e+00,-6.975768143453420222e-01,4.092469491648670576e+00
5.661907677072397505e+00,-9.915705050572429791e-01,2.046868278211482206e-01
6.397525583786947578e+00,1.465212658155833569e+00,2.732401857060366979e+00
1.318922932338397302e+00,7.448484386863016837e-01,3.457812520000139944e+00
6.862975214573535432e+00,8.054115816749476409e-01,4.632066711274267945e+00
4.466295983653082224e+00,-5.819996317197406732e-01,1.278249791348718301e+00
2.325971876809506789e+00,9.508749443247541677e-01,6.901362597963004220e+00
6.871407836039710837e+00,-1.311482204204425184e+00,1.948180632228811326e+00
7.734128391395620028e+00,6.623432214852869038e-01,3.111766687114799090e+00
6.762408666454580164e+00,-1.575804530795226199e-01,3.224770829642356507e+00
5.317098431091480393e+00,-1.737420556061539667e+00,3.991890799978446314e+00
5.843661065669937926e+00,1.646734285869362768e+00,1.754462097985350910e-01
4.429621650103689134e+00,-1.246182030851425981e+00,5.443394178301455888e+00
2.896775005868903019e+00,1.418979682686047905e+00,4.262786185841537900e+00
5.310686629632500377e+00,1.181124135829047184e+00,6.329459780131466040e+00
4.694557693672598120e+00,-1.200495419463975644e+00,4.435259050990119079e+00
2.429665654770363670e+00,3.922795770333165066e-02,4.997093256038678710e+00
1.620646582077111875e+00,-3.800285500783155967e-01,3.147532126501281446e+00
7.650455919652766390e+00,-2.834819233567720254e-01,1.206198258019445246e-01
3.440465525331684482e+00,-1.237975925277593703e+00,4.035219041593471445e+00
5.075351243639881105e+00,-1.931937400320508758e+00,5.029062854715626862e+00
7.614948526894029790e+00,2.472909059497476747e-01,2.335028443671647302e+00
4.038711575646741991e+00,-1.451931514565700354e+00,1.434552335470272499e+00
7.177286299408892845e+00,-8.497504830234525741e-01,2.472795257808932501e+00
1.340938451617283755e+00,1.554837552400810008e+00,5.200965071821874730e+00
2.513277738256257887e+00,-1.789649906585251138e-01,2.031231483082631684e+00
1.867862658579642288e+00,1.185771703222296303e+00,3.402856536507870011e+00
6.993333044183594360e+00,-6.988552220189188091e-01,2.295357607546366641e+00
4.588739235765345370e+00,1.114667557225669903e+00,2.896487963432328172e+00
6.253369065499328805e+00,9.514491606347146302e-01,4.925485081725696546e+00
7.050953483736335237e+00,1.085355621729696463e+00,3.200425523140537631e+00
3.825180475219637444e+00,1.178635904466781792e+00,6.234628680820378577e+00
2.793355983667303200e+00,5.142874007941329317e-01,2.802328716079982573e-01
5.380269111535233684e+00,1.496935168829897300e+00,6.954357031893410479e+00
3.901904115374007276e+00,1.098339561862312852e+00,4.372579249254537004e+00
2.243924949611251218e+00,1.606529731201068678e+00,2.981445322652098273e+00
2.446340503834387725e+00,-2.171917003997019258e-01,1.543153061165196682e+00
4.612877646805497278e+00,-4.724703089175794624e-01,3.048247940137390977e+00
2.540730320555213417e+00,5.970779743424170505e-02,6.726066570617866169e+00
1.598301505457186966e+00,-2.615753118187607029e-01,4.546177863700334498e+00
1.041676907990140899e+00,-2.663439197570687256e-01,2.573801366715221306e+00
5.101035378077813043e+00,1.596699439356292771e+00,3.844106435048622039e+00
3.845053043129309511e+00,-7.015546202265232623e-01,1.746572922782878123e+00
5.936757345115516671e+00,8.112190190742261109e-01,6.730378976114097966e+00
1.128734098256501062e+00,-1.053392235997530069e+00,4.799089985249938906e+00
7.319751952999753897e+00,6.128623854980039809e-01,4.858891506568110863e+00
7.140319622637942842e+00,-1.269509439417911612e+00,2.787783655813579564e+00
4.475331269683761271e+00,1.536245836230820672e+00,6.823308798518400664e+00
3.349232767734033001e+00,-1.818975695148420169e+00,2.139884180336115715e-01
5.294282735463750278e+00,2.481725645488519483e-01,6.866607054237144903e-01
3.613591679833384696e+00,-1.232833364444215096e+00,1.212552543715009756e+00
5.421366065948908464e+00,2.681089414777000357e-01,3.160388555864499516e+00
2.736411152176572603e+00,1.162561454207478917e+00,2.195591985664905099e+00
5.075137220948588990e+00,-8.334817726488346068e-01,4.572032056007089729e+00
6.522666040185591818e+00,-2.348016526257850067e-01,1.084898034405376910e+00
7.199119078343860778e+00,-2.872912785237882183e-01,3.558818187690659496e+00
4.200832351814538512e+00,4.138869989050690812e-01,5.127839859497661301e+00
1.819993557146863283e+00,1.021870158106080506e+00,5.349523938205706486e+00
4.355058359417807168e+00,6.965173801623634198e-01,5.419966955152744958e+00
1.627113384390509232e+00,9.075245462059697843e-01,6.875495696913756838e+00
3.815078156109591667e+00,-1.175211627033796891e+00,6.700822596687227239e+00
5.723895621630759933e+00,-1.285695535912796394e-01,1.668166637837525279e+00
7.126212001972549892e+00,1.083479225697069115e+00,5.051394644416044244e+00
2.340417637741114554e+00,-7.464279256775743221e-01,8.399514375163830149e-01
2.600877879525960612e+00,-1.840802925733003192e+00,5.020165363519835999e+00
2.655436387464382708e+00,-8.635728578746508788e-01,1.325097818789405801e-01
3.483865704310721068e+00,-1.101759222949039607e+00,6.304359820232853906e+00
1.635915431911799223e+00,-5.676203149197469600e-01,3.406778448238033885e+00
2.032442823826301925e+00,1.042543456059192408e+00,2.362451495166615789e+00
2.836309115260805758e+00,8.210397410043777100e-01,3.242353439472108967e+00
5.000911728055758232e+00,1.433393278202850674e+00,1.424825824660241880e-01
7.020283045736547933e+00,5.301107261992217268e-01,1.789166442026363324e+00
2.054203356049888463e+00,2.203736336759249959e-01,1.702889743872623374e+00
3.258706634165428717e+00,1.143910576678940139e+00,4.244243248842339611e+00
3.590275609077254515e+00,1.119760306521244253e+00,3.634165836091102442e+00
7.713351565966460655e+00,1.351686247044094902e+00,1.627624114862689098e+00
5.949954877585055257e+00,4.442994212680080324e-01,2.908217053015180742e-01
6.907862843575074407e+00,4.452329911045715960e-03,5.254698769508025613e+00
7.898624260851007328e+00,1.394254601155554329e+00,5.984973463215911060e+00
4.386282523947979683e+00,7.667278325724957710e-02,3.523311124545136508e+00
3.773956987829549803e+00,-4.060175273471120505e-01,4.739631487101398477e+00
3.944734448904049451e+00,1.664398877049876990e+00,6.233670547088432379e+00
2.853316338719004364e+00,-7.206111343891850041e-01,2.543132085444921309e+00
5.636982740190628505e+00,-7.609205201388675732e-01,2.497629787902299725e+00
3.639161869445335817e+00,1.106021590049215408e+00,3.314537803639299618e+00
4.048614598238946982e+00,-1.131682647875623005e+00,3.614235708457972596e+00
3.797822078312901528e+00,-5.590620747739594165e-01,4.032841595259866629e+00
6.351988365321053820e+00,-1.505859499614210062e+00,6.288409305516337255e+00
4.005382243754048943e+00,9.631980795579444532e-01,2.114992237406628117e+00
