x,y,t,u,v,p
1.000000000000000000e+00,1.102040816326530503e+00,5.400000000000000355e+00,1.276175178928360188e+00,6.647618653390348353e-02,-2.007068117295280618e-01
6.020202020202019888e+00,4.489795918367343042e-01,4.900000000000000355e+00,8.558476035132739357e-01,8.480893222862517788e-02,-2.060731721481548484e-01
3.686868686868686851e+00,-5.306122448979593287e-01,6.400000000000000355e+00,5.404572952719464141e-01,-4.627441641279588236e-01,-4.519133903100164967e-02
7.929292929292929060e+00,1.102040816326530503e+00,2.700000000000000178e+00,8.774845436695238865e-01,3.214374528880485360e-01,-1.273410498517584151e-02
5.030303030303030276e+00,5.306122448979588846e-01,6.000000000000000000e+00,6.121927372403059842e-01,2.266849922694806063e-01,-5.517766422417468702e-02
3.121212121212121104e+00,-5.306122448979593287e-01,4.600000000000000533e+00,7.111783145209471524e-01,-1.949331741690393249e-01,-2.173743922738959888e-01
7.434343434343434254e+00,-4.081632653061229021e-02,1.500000000000000000e+00,7.972311363600776968e-01,4.495975545713473687e-01,-7.794300822125754813e-02
7.929292929292929060e+00,2.040816326530610070e-01,5.400000000000000355e+00,8.379679317885709855e-01,-4.219479862307651263e-01,-6.305939191289956780e-02
3.050505050505050608e+00,-2.000000000000000000e+00,4.100000000000000533e+00,1.132611110667565146e+00,9.775283557279333679e-02,-5.053349672196051634e-02
5.030303030303030276e+00,-4.489795918367347483e-01,4.000000000000000222e-01,9.406979275454369072e-01,3.173891948748614467e-01,-2.031968341901268238e-01
4.323232323232323537e+00,-2.857142857142858094e-01,2.000000000000000111e-01,6.320060731313170699e-01,-3.862870721849999134e-01,-1.898855434923331365e-01
6.797979797979797567e+00,-1.224489795918368706e-01,5.500000000000000000e+00,6.949821382292736827e-01,-1.237482624417887839e-01,-1.281834357341609110e-01
4.040404040404039776e+00,-1.836734693877551061e+00,6.900000000000000355e+00,1.079495789088254831e+00,-1.100856687676442236e-01,2.664741126382385444e-02
2.343434343434343425e+00,3.673469387755101678e-01,6.100000000000000533e+00,6.016727163607489270e-01,4.319839135126682383e-02,-3.603679533782198074e-01
6.515151515151514694e+00,1.020408163265305923e+00,4.900000000000000355e+00,1.130483414781910501e+00,-3.630101032698958563e-01,-1.001383045035862951e-01
8.000000000000000000e+00,-1.836734693877551061e+00,4.200000000000000178e+00,1.209300906114746832e+00,2.161257038151821741e-02,-2.442524507732516878e-02
5.595959595959596022e+00,1.224489795918364266e-01,3.000000000000000444e-01,7.979151366676586754e-01,4.823144150902570204e-01,-8.550953663546037586e-02
3.969696969696969724e+00,-6.938775510204082675e-01,5.400000000000000355e+00,1.027989180684366621e+00,9.305770557956209721e-02,-2.135428080807948992e-01
7.151515151515151381e+00,-7.755102040816328479e-01,6.400000000000000355e+00,6.840452427463684648e-01,2.113772153053452008e-01,-2.572013221027943247e-02
1.212121212121212155e+00,1.265306122448979220e+00,3.500000000000000000e+00,1.211241113442095285e+00,-1.043935917049193529e-01,-2.298710492571491570e-01
5.171717171717171269e+00,-8.571428571428572063e-01,9.000000000000000222e-01,1.110871652530051268e+00,1.314273693049979874e-01,-1.807240539588958195e-01
4.606060606060605522e+00,8.571428571428567622e-01,4.200000000000000178e+00,7.458349000549572283e-01,4.559863244150216821e-01,-4.561289301743072511e-02
1.424242424242424310e+00,-1.591836734693877542e+00,2.100000000000000089e+00,1.213316183754554300e+00,4.811561821520843329e-02,-1.491506380658917108e-01
4.747474747474747403e+00,5.306122448979588846e-01,7.000000000000000000e+00,7.120377819366676686e-01,-3.657998714989137423e-01,-4.613675616915116628e-02
4.181818181818181657e+00,6.122448979591834650e-01,6.300000000000000711e+00,7.120372933215043387e-01,-3.496124369890264982e-01,-3.928532053903141530e-02
8.000000000000000000e+00,1.591836734693877098e+00,5.000000000000000000e+00,8.936288980673340321e-01,-1.588589576182161400e-01,1.383714784811878630e-02
4.888888888888889284e+00,-1.591836734693877542e+00,5.800000000000000711e+00,1.105607556069245767e+00,1.976213436984834426e-01,-2.526399714837695293e-02
6.797979797979797567e+00,-3.673469387755103899e-01,5.000000000000000000e-01,7.310281577307498058e-01,3.885706312621864944e-01,-6.295027077131311322e-02
4.181818181818181657e+00,1.265306122448979220e+00,0.000000000000000000e+00,7.821344396356332274e-01,-1.029645584351791959e-01,2.200002729781638106e-02
5.242424242424242209e+00,1.755102040816326259e+00,4.600000000000000533e+00,1.209978736667782551e+00,6.389481224608209442e-02,-5.781325559039346418e-03
1.070707070707070718e+00,-2.000000000000000000e+00,6.500000000000000000e+00,1.126059932010444076e+00,1.513901930418794575e-02,-1.139792997879865016e-01
2.838383838383838231e+00,-7.755102040816328479e-01,1.500000000000000000e+00,7.482900987037268692e-01,3.145615509939051480e-01,-3.807117989187989299e-02
2.414141414141414366e+00,6.938775510204080454e-01,3.900000000000000355e+00,7.477347794734229280e-01,-3.726208765846177329e-01,-7.854605454747395910e-02
4.323232323232323537e+00,-1.224489795918368706e-01,5.800000000000000711e+00,6.156246882509696094e-01,-1.545561164217718608e-01,-2.045165123093360682e-01
2.979797979797979668e+00,-6.938775510204082675e-01,0.000000000000000000e+00,3.233586176821193203e-01,-2.279003587924013641e-01,2.266176278424835919e-02
4.888888888888889284e+00,2.857142857142855874e-01,4.299999999999999822e+00,7.024754026483771563e-01,5.386891339069452833e-01,-1.119816233767604446e-01
2.414141414141414366e+00,1.591836734693877098e+00,7.000000000000000000e+00,1.209910215267903544e+00,-3.465567564974260384e-02,-8.503553755837278683e-02
3.262626262626262541e+00,1.102040816326530503e+00,4.600000000000000533e+00,7.699373690660032965e-01,-1.216618514908739818e-01,1.951511643125139819e-02
2.131313131313131493e+00,-1.673469387755102122e+00,6.800000000000000711e+00,1.031879103142059773e+00,1.045818611436577783e-01,-6.565340184709958504e-02
3.898989898989898784e+00,-2.000000000000000000e+00,2.000000000000000111e-01,1.144879628877337741e+00,-1.252862310972940874e-02,-1.388039789076557116e-03
1.777777777777777679e+00,-1.755102040816326481e+00,1.700000000000000178e+00,1.138399166783438332e+00,1.010961653087330547e-01,-1.146740881087544850e-01
1.919191919191919116e+00,-1.224489795918368706e-01,5.100000000000000533e+00,-6.943683310962560362e-02,1.857737020563877406e-01,-3.277016530662015814e-01
3.121212121212121104e+00,-1.918367346938775420e+00,5.600000000000000533e+00,1.120858517928123632e+00,-3.516399463068125425e-02,-4.038563994380251973e-03
2.060606060606060552e+00,2.040816326530610070e-01,2.100000000000000089e+00,-4.838272648394566222e-02,-4.011355393323800395e-02,-2.658139058616392769e-01
3.828282828282828287e+00,-1.510204081632652962e+00,3.900000000000000355e+00,1.019626686887845857e+00,2.178657620615193358e-01,-3.296727031095524757e-02
4.323232323232323537e+00,-7.755102040816328479e-01,9.000000000000000222e-01,6.938159593814948733e-01,-4.758233873471360287e-01,-5.275150587401234575e-02
1.141414141414141437e+00,-4.489795918367347483e-01,6.500000000000000000e+00,4.536834591982644160e-01,6.175444337710811991e-03,-5.096022747440377421e-01
7.010101010101009500e+00,-2.000000000000000000e+00,6.700000000000000178e+00,9.215467017270696504e-01,9.640257035391090745e-02,1.999409475370014094e-02
2.414141414141414366e+00,3.673469387755101678e-01,5.900000000000000355e+00,7.052451528554040117e-01,-1.478586699107548308e-01,-3.868221194215938352e-01
1.919191919191919116e+00,-1.346938775510204245e+00,1.100000000000000089e+00,1.092494074827477180e+00,1.875265940805601050e-01,-1.337649316034291436e-01
7.717171717171717127e+00,7.755102040816326259e-01,3.000000000000000000e+00,7.752757065426956196e-01,2.926815934846134781e-01,-2.604827685594248918e-02
1.070707070707070718e+00,-7.755102040816328479e-01,6.400000000000000355e+00,1.160991238096773071e+00,1.249144145591835064e-01,-4.277518665489377092e-01
2.202020202020201989e+00,5.306122448979588846e-01,2.100000000000000089e+00,3.996827322424058998e-02,-1.082601511993141336e-02,-3.846705683867027853e-02
7.222222222222222321e+00,-4.489795918367347483e-01,6.700000000000000178e+00,7.003500001502012129e-01,3.339181589577438491e-01,-5.996295469236573306e-02
3.616161616161615910e+00,-1.224489795918368706e-01,1.300000000000000044e+00,5.357609761878241450e-01,-2.763164401889580679e-01,-1.607648439964536047e-01
2.414141414141414366e+00,1.020408163265305923e+00,3.500000000000000000e+00,8.332544218001565195e-01,-1.570045802930049861e-01,-8.776417900270186423e-03
2.484848484848484862e+00,-6.122448979591836871e-01,4.600000000000000533e+00,3.185429330957805227e-01,-3.339616630704025368e-01,-4.589623721825755731e-02
4.393939393939393590e+00,5.306122448979588846e-01,3.800000000000000266e+00,6.736241399169425881e-01,5.383032754613125137e-01,-9.558875278284093002e-02
7.575757575757575246e+00,1.020408163265305923e+00,2.600000000000000089e+00,8.201875185902540721e-01,2.946262789978773555e-01,-9.192805645185665384e-03
3.686868686868686851e+00,-1.673469387755102122e+00,6.700000000000000178e+00,1.035605262334142074e+00,-1.285097103430676013e-01,3.553938803279436953e-02
2.838383838383838231e+00,-4.489795918367347483e-01,3.200000000000000178e+00,9.237660068414090819e-01,4.314579730443330874e-01,-2.992414981699152432e-01
6.797979797979797567e+00,1.673469387755101678e+00,5.600000000000000533e+00,1.225755468657073077e+00,-1.359305792622780285e-01,-3.273961475446870301e-02
4.111111111111110716e+00,9.387755102040813426e-01,1.000000000000000056e-01,7.408171189816856739e-01,-2.261110843724998265e-01,-4.286794816593960007e-03
7.505050505050505194e+00,-1.265306122448979664e+00,6.100000000000000533e+00,7.398581362060844269e-01,-6.531306054227925539e-02,1.154417707434390698e-02
7.575757575757575246e+00,-1.183673469387755084e+00,1.100000000000000089e+00,7.708212964153184910e-01,1.635195372953973381e-01,4.070796979511265290e-03
1.212121212121212155e+00,-1.673469387755102122e+00,5.200000000000000178e+00,1.115239578986549684e+00,1.850366109675945399e-03,-1.159905804561879028e-01
4.818181818181818343e+00,-1.224489795918368706e-01,4.200000000000000178e+00,6.860913032589449623e-01,4.781688705003110940e-01,-8.835446492013364350e-02
2.343434343434343425e+00,-4.081632653061229021e-02,6.900000000000000355e+00,1.499726983180880990e-01,6.200899679138108800e-01,-2.181486661027538798e-01
7.151515151515151381e+00,1.183673469387754640e+00,5.000000000000000000e-01,1.113012146695522953e+00,1.750310622437654673e-01,-1.008705378038450284e-01
7.434343434343434254e+00,1.102040816326530503e+00,6.100000000000000533e+00,1.146587074176754983e+00,-2.817744647357997567e-01,-1.128094494839275430e-01
5.737373737373737015e+00,-5.306122448979593287e-01,6.400000000000000355e+00,9.464376968984208327e-01,4.536397557775176392e-01,-8.476727350850696285e-02
5.242424242424242209e+00,1.836734693877550839e+00,5.000000000000000000e-01,8.804612833577445397e-01,5.583509051101601811e-02,3.613129157668554248e-02
4.676767676767676463e+00,-1.918367346938775420e+00,4.400000000000000355e+00,9.626697576383771437e-01,1.311329192807303146e-01,5.059668416115914100e-03
3.474747474747474474e+00,-1.510204081632652962e+00,4.800000000000000711e+00,1.211459524224152151e+00,1.255248595814084100e-01,-6.315442014657873804e-02
1.212121212121212155e+00,-1.673469387755102122e+00,7.000000000000000000e+00,1.172294829055115839e+00,5.006027047841538069e-02,-1.526154681802507629e-01
8.000000000000000000e+00,-2.857142857142858094e-01,7.000000000000000000e+00,6.790914218287628090e-01,-1.452080651985930212e-02,-9.464829018660692039e-02
6.232323232323231821e+00,1.673469387755101678e+00,1.300000000000000044e+00,8.199512117308358494e-01,1.147017853595331538e-01,3.122505013057404188e-02
4.111111111111110716e+00,1.918367346938775420e+00,4.100000000000000533e+00,1.066529796399380725e+00,1.008838498405855016e-01,2.783927283828030105e-02
4.111111111111110716e+00,-7.755102040816328479e-01,5.600000000000000533e+00,1.082866037030130180e+00,1.012385885953165643e-01,-1.971787668836501306e-01
2.202020202020201989e+00,-6.122448979591836871e-01,1.900000000000000133e+00,1.031777857758327199e+00,4.835426317142063057e-01,-3.257415828371508226e-01
7.292929292929292373e+00,-1.428571428571428603e+00,1.900000000000000133e+00,9.715160410341889818e-01,2.340903611199159073e-01,-5.483517049217037816e-03
7.292929292929292373e+00,-1.918367346938775420e+00,6.000000000000000000e+00,8.593543246560459981e-01,-2.200116894391441341e-02,2.989735585319576450e-02
3.969696969696969724e+00,1.346938775510203801e+00,9.000000000000000222e-01,9.742882763812361624e-01,-2.449680201100237209e-01,-2.808840665779253898e-02
1.282828282828282873e+00,1.265306122448979220e+00,1.600000000000000089e+00,1.127521281713999901e+00,7.325777751779371724e-03,-1.254515344935765719e-01
4.888888888888889284e+00,-1.673469387755102122e+00,3.000000000000000444e-01,1.163705633265026851e+00,1.509916460781142167e-01,-2.821265014172975177e-02
5.101010101010101216e+00,-1.224489795918368706e-01,1.500000000000000000e+00,6.900026248543338347e-01,-5.185568213757858480e-01,-1.146600591174255918e-01
1.070707070707070718e+00,1.265306122448979220e+00,1.300000000000000044e+00,1.159185276023779743e+00,3.497332102467073239e-02,-1.470820938198002803e-01
3.121212121212121104e+00,-8.571428571428572063e-01,6.000000000000000000e+00,4.535512844974562419e-01,-2.004610516750937321e-01,5.137084068614020116e-02
1.848484848484848397e+00,2.040816326530610070e-01,1.700000000000000178e+00,-1.343150835456136671e-01,-3.488990393439248688e-02,-2.918700416400566988e-01
4.535353535353534582e+00,6.938775510204080454e-01,0.000000000000000000e+00,5.196572261440217666e-01,-9.538332834083364242e-02,-2.382907710984908528e-02
2.202020202020201989e+00,-1.836734693877551061e+00,5.700000000000000178e+00,1.046490061153442896e+00,-6.346026741207670165e-03,-2.531798321672379740e-02
7.505050505050505194e+00,-9.387755102040817867e-01,6.300000000000000711e+00,6.945457112415606149e-01,-2.418754274970094306e-02,-1.138665143220948112e-02
6.727272727272726627e+00,2.040816326530610070e-01,6.800000000000000711e+00,8.199129613948822337e-01,4.694274230778233692e-01,-7.819893904293093168e-02
7.010101010101009500e+00,-6.122448979591836871e-01,4.500000000000000000e+00,8.399045420988594524e-01,-4.209746847711560158e-01,-4.946922481030472524e-02
7.292929292929292373e+00,-2.857142857142858094e-01,4.600000000000000533e+00,8.368152875419833103e-01,-4.548188833410019005e-01,-7.099481755831206498e-02
2.343434343434343425e+00,-1.510204081632652962e+00,5.000000000000000000e-01,9.704793712026542618e-01,6.734018815678237402e-02,-2.270397473800212645e-02
5.878787878787878896e+00,-1.591836734693877542e+00,1.200000000000000178e+00,1.140175823863126103e+00,2.001563728634388473e-01,-2.822391404162760686e-02
2.555555555555555358e+00,2.857142857142855874e-01,1.700000000000000178e+00,1.540057472216366519e-01,5.273478787740195628e-01,-1.431904543272800590e-01
3.686868686868686851e+00,-1.428571428571428603e+00,6.600000000000000533e+00,9.964698846983074398e-01,-1.879227666302034361e-01,4.133498652142087587e-02
5.030303030303030276e+00,2.040816326530610070e-01,2.800000000000000266e+00,8.684863432301868080e-01,-5.028088426675001443e-01,-1.240625683526228457e-01
1.353535353535353591e+00,1.836734693877550839e+00,2.100000000000000089e+00,1.105239585207484998e+00,1.257946754361327461e-02,-8.831333587252213069e-02
3.969696969696969724e+00,-4.081632653061229021e-02,6.400000000000000355e+00,6.557667226688564943e-01,-5.385041746096626003e-01,-9.742367438037838334e-02
2.838383838383838231e+00,-1.510204081632652962e+00,2.300000000000000266e+00,1.011974722789835024e+00,1.949186803487421016e-01,-5.307317372393789007e-02
7.222222222222222321e+00,-2.040816326530614511e-01,4.800000000000000711e+00,8.323680388796601548e-01,-4.459572391866925001e-01,-6.749188081062293398e-02
7.858585858585858119e+00,-1.346938775510204245e+00,6.200000000000000178e+00,7.923639228566312642e-01,-1.524952742865022526e-01,1.198540754411421549e-02
7.292929292929292373e+00,8.571428571428567622e-01,3.700000000000000178e+00,7.112233840662836037e-01,-2.201983922541080607e-01,-1.792961261496585704e-02
3.616161616161615910e+00,6.122448979591834650e-01,5.500000000000000000e+00,6.804846276574753050e-01,-3.496022455831485076e-01,-3.928289814483050535e-02
6.585858585858585634e+00,-2.857142857142858094e-01,2.400000000000000355e+00,8.110396427164270339e-01,9.675338435061052456e-02,-1.911665396782681881e-01
6.515151515151514694e+00,2.857142857142855874e-01,4.900000000000000355e+00,8.638643816117739238e-01,-3.950669295293931516e-01,-1.559781449712589474e-01
5.313131313131313149e+00,8.571428571428567622e-01,8.000000000000000444e-01,5.935730137297466902e-01,-4.050472336831070080e-02,-1.108677683648602412e-02
3.969696969696969724e+00,2.857142857142855874e-01,4.900000000000000355e+00,4.874678728369331582e-01,8.847878432176356500e-02,-1.145367709636015696e-01
1.424242424242424310e+00,-1.224489795918368706e-01,5.400000000000000355e+00,-2.145616746290255616e-01,4.333354577793782081e-01,-3.533643068251413055e-01
7.858585858585858119e+00,7.755102040816326259e-01,5.600000000000000533e+00,9.223191100833350031e-01,-3.701871578753359038e-01,-4.627179426948142826e-02
7.292929292929292373e+00,-1.346938775510204245e+00,6.600000000000000533e+00,7.878450015520840344e-01,1.231164638095252062e-01,1.275995238579251054e-02
6.939393939393939448e+00,1.183673469387754640e+00,5.200000000000000178e+00,1.107144638722211694e+00,-3.316203715281315079e-01,-6.037230826226986508e-02
1.707070707070707183e+00,-9.387755102040817867e-01,2.100000000000000089e+00,1.303026632258823758e+00,1.678234361142424691e-01,-3.062505963798322073e-01
5.171717171717171269e+00,-1.673469387755102122e+00,1.400000000000000133e+00,1.238480019747661531e+00,-1.924179368686523145e-02,-2.063667442105162828e-02
1.353535353535353591e+00,-1.224489795918368706e-01,4.000000000000000000e+00,-2.199501036195404824e-01,1.334870986868390008e-01,-3.674073835648569708e-01
3.474747474747474474e+00,-1.510204081632652962e+00,1.000000000000000000e+00,9.232086436171093036e-01,-1.050366479805290992e-01,4.777698165500058464e-02
7.292929292929292373e+00,-1.428571428571428603e+00,4.100000000000000533e+00,1.028883313359072904e+00,-2.937668075007807134e-01,-2.907830994914831907e-02
4.606060606060605522e+00,-1.510204081632652962e+00,4.400000000000000355e+00,9.426459825171930040e-01,1.971970620122539819e-01,-4.076940092143253348e-03
2.626262626262626299e+00,-1.183673469387755084e+00,4.100000000000000533e+00,1.278856012466816017e+00,5.772240261902557984e-02,-1.300217731515702912e-01
3.898989898989898784e+00,1.265306122448979220e+00,7.000000000000000000e+00,1.021713978297017489e+00,-2.750170222520927354e-01,-4.526797491335901591e-02
3.898989898989898784e+00,1.183673469387754640e+00,4.100000000000000533e+00,7.027924896801103216e-01,1.964971312239648105e-01,5.036791417074928945e-02
5.666666666666666075e+00,2.040816326530610070e-01,9.000000000000000222e-01,7.071386894999145412e-01,3.252710448805151144e-01,-1.119362398867244229e-01
2.060606060606060552e+00,-2.857142857142858094e-01,5.200000000000000178e+00,-8.694737619798956207e-02,1.750030949443882600e-01,-2.064509666288349976e-01
4.464646464646464530e+00,1.265306122448979220e+00,4.100000000000000533e+00,9.155652975828207918e-01,2.806362034216635659e-01,-3.807889159414849442e-04
1.000000000000000000e+00,1.346938775510203801e+00,6.200000000000000178e+00,1.209750977364687285e+00,7.543302996244512226e-02,-1.399168317531425954e-01
7.363636363636363313e+00,1.591836734693877098e+00,5.300000000000000711e+00,1.042589966520633515e+00,-2.221939601856320889e-01,-9.007440614499578196e-03
3.262626262626262541e+00,7.755102040816326259e-01,3.300000000000000266e+00,4.087958762636720866e-01,2.088716063035720716e-01,3.235526436502386000e-02
4.181818181818181657e+00,1.346938775510203801e+00,1.500000000000000000e+00,1.028179179488383665e+00,-2.552193138226935831e-01,-3.484160727842524480e-02
3.474747474747474474e+00,-2.857142857142858094e-01,1.800000000000000044e+00,3.665558904015153163e-01,3.510440798547668773e-01,-1.043889007765070182e-01
3.616161616161615910e+00,-6.938775510204082675e-01,5.700000000000000178e+00,6.380490452345862762e-01,-4.303366033195434315e-01,-9.166524813781938563e-02
1.919191919191919116e+00,9.387755102040813426e-01,3.600000000000000089e+00,1.017364771331402684e+00,-3.066496165243782768e-01,-1.624822979507029863e-01
6.373737373737373701e+00,6.122448979591834650e-01,3.100000000000000089e+00,7.706588954508578615e-01,-3.406827212346222322e-01,-3.622772384536879220e-02
3.828282828282828287e+00,-6.938775510204082675e-01,1.000000000000000000e+00,5.330824268778462383e-01,-3.283182745473429698e-01,-6.453537122173141904e-03
3.474747474747474474e+00,-8.571428571428572063e-01,3.700000000000000178e+00,1.056662036855988696e+00,4.109855747576303120e-01,-1.126671523190982405e-01
1.777777777777777679e+00,1.346938775510203801e+00,1.000000000000000056e-01,1.264172006327514364e+00,-3.572078993627027244e-02,-1.568775334976314773e-01
5.242424242424242209e+00,5.306122448979588846e-01,6.300000000000000711e+00,6.215210399442776534e-01,2.113130959965695554e-01,-5.782859738498222213e-02
6.515151515151514694e+00,1.020408163265305923e+00,1.100000000000000089e+00,8.294585324478644939e-01,3.424134108527545628e-01,-1.390562380090351949e-02
4.676767676767676463e+00,3.673469387755101678e-01,7.000000000000000666e-01,5.922229149733192477e-01,-3.883188488483744205e-01,-7.483122434118369415e-02
2.060606060606060552e+00,-7.755102040816328479e-01,6.200000000000000178e+00,8.014029976205924166e-01,3.093590380595038214e-01,-8.897571523251623926e-02
1.000000000000000000e+00,2.040816326530610070e-01,5.400000000000000355e+00,-9.992171691281671875e-02,1.930824507234314980e-01,-2.866741756376252614e-01
3.545454545454545414e+00,1.673469387755101678e+00,6.400000000000000355e+00,1.017756531688508437e+00,-1.829456750874496607e-01,-3.158272989930541869e-02
3.121212121212121104e+00,-4.081632653061229021e-02,2.100000000000000089e+00,4.622301607209144958e-01,5.807330018905361158e-01,-1.319516157088304886e-01
1.636363636363636243e+00,-1.265306122448979664e+00,1.100000000000000089e+00,1.175214910024897641e+00,1.784853935041245954e-01,-1.942320083097063832e-01
1.353535353535353591e+00,4.081632653061229021e-02,1.100000000000000089e+00,-1.608206193839025189e-01,-1.455586486612489849e-01,-4.113263600366334760e-01
3.333333333333333037e+00,-6.122448979591836871e-01,5.200000000000000178e+00,6.211687069216749180e-01,-3.815955521743444878e-01,-1.315115236529962595e-01
3.474747474747474474e+00,4.081632653061229021e-02,1.700000000000000178e+00,4.680232667791801582e-01,1.655152008293357124e-01,-2.125985341230488546e-01
4.606060606060605522e+00,2.000000000000000000e+00,2.500000000000000000e+00,1.080465527936367742e+00,-1.331951630012873644e-01,-9.876358581766143951e-03
6.232323232323231821e+00,-4.489795918367347483e-01,4.800000000000000711e+00,6.405850651554073627e-01,-8.617028363838140359e-02,-7.514436235769363093e-02
7.575757575757575246e+00,1.102040816326530503e+00,4.100000000000000533e+00,7.651647498231635147e-01,-1.861664938298496497e-01,-6.908428461653490487e-04
3.898989898989898784e+00,-2.040816326530614511e-01,1.100000000000000089e+00,6.373674997332774428e-01,-5.030358107789785205e-01,-9.453593804773788301e-02
7.505050505050505194e+00,2.000000000000000000e+00,9.000000000000000222e-01,1.197789033203812581e+00,1.702731699300109869e-02,-7.768679215768674318e-03
3.686868686868686851e+00,1.755102040816326259e+00,6.600000000000000533e+00,1.018775487953089920e+00,-1.705918827612304955e-01,-2.616448611610451558e-02
7.292929292929292373e+00,3.673469387755101678e-01,3.100000000000000089e+00,6.753101805442440764e-01,1.038059467234758032e-01,-8.333088251465324559e-02
1.707070707070707183e+00,1.346938775510203801e+00,6.700000000000000178e+00,1.210169212890480184e+00,3.964831460690939474e-02,-1.092875927713199691e-01
7.787878787878787179e+00,6.122448979591834650e-01,1.100000000000000089e+00,9.417220134551996802e-01,1.776614942410814357e-01,-1.798967128528283499e-01
4.464646464646464530e+00,-1.591836734693877542e+00,3.100000000000000089e+00,8.452084925951188765e-01,4.885423160815317162e-02,2.814650975791088694e-02
3.969696969696969724e+00,-1.183673469387755084e+00,4.400000000000000355e+00,1.071208504277125106e+00,2.986675274450532047e-01,-6.035228568989743636e-02
6.373737373737373701e+00,-1.918367346938775420e+00,6.800000000000000711e+00,1.000592749837720286e+00,1.524123640257797063e-01,6.021831995981683470e-03
4.747474747474747403e+00,1.183673469387754640e+00,9.000000000000000222e-01,7.933627974077378520e-01,-1.760810458392229605e-01,7.174037224913390291e-03
3.545454545454545414e+00,-2.040816326530614511e-01,5.500000000000000000e+00,4.679345036489453991e-01,-5.847336395028247535e-01,-1.360393067377261289e-01
6.090909090909090828e+00,6.938775510204080454e-01,3.700000000000000178e+00,9.450993487131396087e-01,-4.012373911322590914e-01,-6.041658031432290549e-02
2.414141414141414366e+00,-2.000000000000000000e+00,1.400000000000000133e+00,1.030004346649931124e+00,8.126197220459993598e-02,-4.268000429167580212e-02
3.474747474747474474e+00,5.306122448979588846e-01,4.100000000000000533e+00,3.777999574981316666e-01,4.983564501172087213e-02,-3.553306701369080695e-02
4.323232323232323537e+00,-1.183673469387755084e+00,3.300000000000000266e+00,7.930655455273356580e-01,1.699490303108538158e-01,8.465037521741193560e-03
7.505050505050505194e+00,1.836734693877550839e+00,4.800000000000000711e+00,9.576830030360735657e-01,-1.523944403334124009e-01,1.281451644961531695e-02
2.979797979797979668e+00,2.040816326530610070e-01,6.000000000000000888e-01,6.517206076612658272e-01,-2.646345014324771316e-01,-2.962426908526475389e-01
5.595959595959596022e+00,4.489795918367343042e-01,4.200000000000000178e+00,8.943794435878609228e-01,-1.495380738668331266e-01,-2.133103688830499112e-01
7.717171717171717127e+00,-1.265306122448979664e+00,4.900000000000000355e+00,9.635917158018141304e-01,-3.387907105088198145e-01,-2.285669622408006627e-02
6.303030303030302761e+00,-1.673469387755102122e+00,2.900000000000000355e+00,1.121126667217993367e+00,-1.626404962490016759e-01,-1.109067062520621878e-02
6.373737373737373701e+00,-2.857142857142858094e-01,5.000000000000000000e-01,8.150388847858968111e-01,4.242917339247527231e-01,-6.210151119393278463e-02
3.686868686868686851e+00,-2.040816326530614511e-01,3.000000000000000444e-01,5.964988912720454728e-01,-5.519196213368091630e-01,-9.567223087748062682e-02
5.525252525252525082e+00,-1.918367346938775420e+00,1.800000000000000044e+00,1.197916262762542816e+00,-1.303564758386762876e-02,-1.788533906254852549e-03
3.191919191919192045e+00,-5.306122448979593287e-01,2.200000000000000178e+00,7.024369597581492375e-01,4.298471180939085756e-01,-6.875410520593024100e-02
7.434343434343434254e+00,-2.000000000000000000e+00,2.300000000000000266e+00,1.029883154758746588e+00,1.502609575286040777e-01,8.309679662528192401e-03
6.656565656565656575e+00,1.183673469387754640e+00,2.700000000000000178e+00,7.211236646087245683e-01,-1.062616976978745797e-01,1.104170128034705385e-02
5.383838383838384090e+00,4.489795918367343042e-01,3.000000000000000444e-01,6.955394193487040022e-01,3.663298244736392095e-01,-6.281658009635839035e-02
5.242424242424242209e+00,1.224489795918364266e-01,3.300000000000000266e+00,8.177769855824620349e-01,-4.285151863395212368e-01,-1.512163512482103123e-01
4.393939393939393590e+00,8.571428571428567622e-01,5.000000000000000000e+00,5.755121461099392821e-01,1.873171230453934688e-01,9.602778808576704905e-03
1.494949494949494806e+00,-6.122448979591836871e-01,6.000000000000000888e-01,9.226715393546032207e-01,3.348405415218628223e-01,-4.467646084240038951e-01
6.656565656565656575e+00,1.346938775510203801e+00,6.000000000000000000e+00,1.107171114944495383e+00,1.992878707106354730e-01,-6.305664916816322574e-02
2.272727272727272485e+00,-6.938775510204082675e-01,6.000000000000000000e+00,5.368283433733679333e-01,2.451940699995584505e-01,-9.712781822591665115e-03
6.232323232323231821e+00,1.918367346938775420e+00,3.200000000000000178e+00,9.469339537662366801e-01,-1.288858652079554745e-01,1.501586014713964315e-02
6.444444444444444642e+00,1.673469387755101678e+00,4.600000000000000533e+00,1.101500013455474658e+00,-1.976494880339359217e-01,-1.586441071180670626e-02
2.696969696969696795e+00,1.265306122448979220e+00,6.000000000000000888e-01,1.239609976487583642e+00,-1.906771738516697956e-01,-1.380424250237149986e-01
5.171717171717171269e+00,4.489795918367343042e-01,4.400000000000000355e+00,7.528119416234646533e-01,4.900426952352351928e-01,-1.473280794572298380e-01
7.787878787878787179e+00,-1.836734693877551061e+00,4.900000000000000355e+00,1.006030791474090247e+00,-2.072919976664715502e-01,7.093681896955148294e-03
